"","authorDisplayName","authorProfileImageUrl","authorChannelUrl","authorChannelId.value","videoId","textDisplay","textOriginal","canRate","viewerRating","likeCount","publishedAt","updatedAt","id","parentId","moderationStatus"
"230","Crypto Vlaming","https://yt3.ggpht.com/a/AGF-l7_RP5Ykh6RuvoOp7DC0n4dU4KvaWtOc6h0aZQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCxQHIals8Ign0Xt9To8wK5g","UCxQHIals8Ign0Xt9To8wK5g","bsWWHo4KDHE","sonic","sonic","TRUE","none","0","2016-12-28T14:27:59.000Z","2016-12-28T14:27:59.000Z","Ugh609Go82ceM3gCoAEC.8Mp_NIuC4718N1bgG94UlW","Ugh609Go82ceM3gCoAEC",NA
"231","Wolfenrahd","https://yt3.ggpht.com/a/AGF-l79OIEts8NoOE9vtzxPzhvXZwsnyertAveVEPQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC43ocReBfXYy9Cf6j1nufDg","UC43ocReBfXYy9Cf6j1nufDg","bsWWHo4KDHE","Dina Petrov Let&#39;s say you right some complicated piece of code. It&#39;s a few hundred lines long. Then you discover that you will need this multiple times through your code. You would want to have to copy and paste and make your code unnecessarily bigger, or write it once and just call it multiple times with only a few lines.","Dina Petrov Let's say you right some complicated piece of code. It's a few hundred lines long. Then you discover that you will need this multiple times through your code. You would want to have to copy and paste and make your code unnecessarily bigger, or write it once and just call it multiple times with only a few lines.","TRUE","none","0","2017-01-01T01:20:47.000Z","2017-01-01T01:20:47.000Z","Ugg84xyBcqSJI3gCoAEC.8McHUAC9pJV8NAVm8IJURB","Ugg84xyBcqSJI3gCoAEC",NA
"232","Korean Vaporeon","https://yt3.ggpht.com/a/AGF-l7-iQ1RkopHBoUOxudcoedf_4_LD5FoHV7h9Nw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCNZvChUzq4xB0VTaLRjOKOw","UCNZvChUzq4xB0VTaLRjOKOw","bsWWHo4KDHE","Because int functions HAVE to return an int. Sometimes you need functions that don&#39;t return anything and just print out something on the screen, in this case you use a void. Hope this clears up the matter for you :)","Because int functions HAVE to return an int. Sometimes you need functions that don't return anything and just print out something on the screen, in this case you use a void. Hope this clears up the matter for you :)","TRUE","none","2","2016-11-26T23:22:15.000Z","2016-11-26T23:22:15.000Z","UginDf1Zo9XGOHgCoAEC.8LjWvM709Mz8LlAOHPMoAW","UginDf1Zo9XGOHgCoAEC",NA
"233","chethan Reddy","https://yt3.ggpht.com/a/AGF-l78_mxCRERgE_PrEWzb91bK4z5LK4GHHwQxh_A=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCd-SlxsBCpC5AfqgWUMOGow","UCd-SlxsBCpC5AfqgWUMOGow","bsWWHo4KDHE","kkkkk","kkkkk","TRUE","none","0","2016-11-24T13:57:47.000Z","2016-11-24T13:57:47.000Z","UggyZl-FGThde3gCoAEC.8La1M6Soy3R8Lf0CLR2Q_s","UggyZl-FGThde3gCoAEC",NA
"234","zanzy","https://yt3.ggpht.com/a/AGF-l78SZXl4XX2FkAD8lT8IYEJDxXfwwha6dnltLg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCW9jr-ODI_y7wIUkLSyczHQ","UCW9jr-ODI_y7wIUkLSyczHQ","bsWWHo4KDHE","void, is for printing something out, int is for returning a value. <br />void example: cout &lt;&lt; &quot;blablabla&quot;;<br />int example:   a + b = c  (and then it returns c) <br />i hope this was right :D","void, is for printing something out, int is for returning a value. 
void example: cout << ""blablabla"";
int example:   a + b = c  (and then it returns c) 
i hope this was right :D","TRUE","none","3","2016-11-24T13:10:59.000Z","2016-11-24T13:10:59.000Z","UggyZl-FGThde3gCoAEC.8La1M6Soy3R8Levq_N8bvi","UggyZl-FGThde3gCoAEC",NA
"235","Noah Cope","https://yt3.ggpht.com/a/AGF-l7_MWQ3Tp_V7aiY67urB10wb8FZrHn78fJWb7w=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCS-iF01aFinyKz3bFod2Qlw","UCS-iF01aFinyKz3bFod2Qlw","bsWWHo4KDHE","but u did print something you printed text","but u did print something you printed text","TRUE","none","0","2017-02-04T22:03:14.000Z","2017-02-04T22:03:14.000Z","Ugjrr9c9G43t1HgCoAEC.8LVSaeJgrGc8O_Gzty1tav","Ugjrr9c9G43t1HgCoAEC",NA
"236","Brotato Weed","https://yt3.ggpht.com/a/AGF-l79Bp7ANLH2q03GWrhih157VwM0PsxpNbSOhXw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCAzyX6_mFYg67Rvya6WMnMw","UCAzyX6_mFYg67Rvya6WMnMw","bsWWHo4KDHE","thanks man","thanks man","TRUE","none","0","2016-11-27T11:57:36.000Z","2016-11-27T11:57:36.000Z","Ugjrr9c9G43t1HgCoAEC.8LVSaeJgrGc8LmWpgEiyp5","Ugjrr9c9G43t1HgCoAEC",NA
"237","Korean Vaporeon","https://yt3.ggpht.com/a/AGF-l7-iQ1RkopHBoUOxudcoedf_4_LD5FoHV7h9Nw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCNZvChUzq4xB0VTaLRjOKOw","UCNZvChUzq4xB0VTaLRjOKOw","bsWWHo4KDHE","Void functions are used when you don&#39;t want to return something. Like printing out something on the screen or swapping the value of two variables. Int functions HAVE to return an int.","Void functions are used when you don't want to return something. Like printing out something on the screen or swapping the value of two variables. Int functions HAVE to return an int.","TRUE","none","2","2016-11-26T23:29:10.000Z","2016-11-26T23:29:10.000Z","Ugjrr9c9G43t1HgCoAEC.8LVSaeJgrGc8LlBAzqbbpg","Ugjrr9c9G43t1HgCoAEC",NA
"238","Ruka Ichinose","https://yt3.ggpht.com/a/AGF-l78RCRu9AnIyrXJIwY6NCc4e9D81BZStABpNtw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCpujM5_oVAq1UBi9JdkO_Ew","UCpujM5_oVAq1UBi9JdkO_Ew","bsWWHo4KDHE","Code::Blocks","Code::Blocks","TRUE","none","0","2017-02-06T01:32:57.000Z","2017-02-06T01:32:57.000Z","UgiH2RnyaGNaFHgCoAEC.8LR4opAJWQx8OcDmhaOeFz","UgiH2RnyaGNaFHgCoAEC",NA
"239","Herbert Ortiz","https://yt3.ggpht.com/a/AGF-l79Bl6kZHzJixaCqcaqhvDCcOFQGnCpeqd1kXw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCiNQIVFtBSKYlge1ZwrB_Mw","UCiNQIVFtBSKYlge1ZwrB_Mw","bsWWHo4KDHE","ThaVrisco No I didn&#39;t, I just found this video thinking it would help. It did","ThaVrisco No I didn't, I just found this video thinking it would help. It did","TRUE","none","0","2016-11-28T23:43:51.000Z","2016-11-28T23:43:51.000Z","UgiH2RnyaGNaFHgCoAEC.8LR4opAJWQx8LqMSJOHKzI","UgiH2RnyaGNaFHgCoAEC",NA
"240","ThaVrisco","https://yt3.ggpht.com/a/AGF-l7_cDJ0l7DZRRhigPAQ8bgmpBAnmd0PMNRptiA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC2kNSpdYQV7aQFWi9jyQszw","UC2kNSpdYQV7aQFWi9jyQszw","bsWWHo4KDHE","Herbert Ortiz Did you not watch the 1st episode in this series?","Herbert Ortiz Did you not watch the 1st episode in this series?","TRUE","none","0","2016-11-28T23:40:38.000Z","2016-11-28T23:40:38.000Z","UgiH2RnyaGNaFHgCoAEC.8LR4opAJWQx8LqM4lY5teA","UgiH2RnyaGNaFHgCoAEC",NA
"241","Peterolen","https://yt3.ggpht.com/a/AGF-l7-b2YDsJTKPa9-RmhZhcWU7GNVh7y2At5Tfyw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCdkeidAWQM9BW6c5XdzMfJA","UCdkeidAWQM9BW6c5XdzMfJA","bsWWHo4KDHE","Code::Blocks","Code::Blocks","TRUE","none","0","2016-11-19T11:21:02.000Z","2016-11-19T11:21:02.000Z","UgiH2RnyaGNaFHgCoAEC.8LR4opAJWQx8LSrHow_j7y","UgiH2RnyaGNaFHgCoAEC",NA
"242","Peterolen","https://yt3.ggpht.com/a/AGF-l7-b2YDsJTKPa9-RmhZhcWU7GNVh7y2At5Tfyw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCdkeidAWQM9BW6c5XdzMfJA","UCdkeidAWQM9BW6c5XdzMfJA","bsWWHo4KDHE","5.96405e-039 is a very small value, close to zero.","5.96405e-039 is a very small value, close to zero.","TRUE","none","0","2016-11-19T11:23:27.000Z","2016-11-19T11:23:27.000Z","Ugj1iVMaI8hbfXgCoAEC.8LObwAlabtx8LSrZWl2aAU","Ugj1iVMaI8hbfXgCoAEC",NA
"243","ThaVrisco","https://yt3.ggpht.com/a/AGF-l7_cDJ0l7DZRRhigPAQ8bgmpBAnmd0PMNRptiA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC2kNSpdYQV7aQFWi9jyQszw","UC2kNSpdYQV7aQFWi9jyQszw","bsWWHo4KDHE","IAmMig You subbed for the simplicity or because he&#39;s stating the obvious","IAmMig You subbed for the simplicity or because he's stating the obvious","TRUE","none","0","2016-11-28T23:56:05.000Z","2016-11-28T23:56:05.000Z","UgjmtKbvLBEitHgCoAEC.8LLksNQF2Tt8LqNqw0f34k","UgjmtKbvLBEitHgCoAEC",NA
"244","Korean Vaporeon","https://yt3.ggpht.com/a/AGF-l7-iQ1RkopHBoUOxudcoedf_4_LD5FoHV7h9Nw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCNZvChUzq4xB0VTaLRjOKOw","UCNZvChUzq4xB0VTaLRjOKOw","bsWWHo4KDHE","Yes he could have done that. This video is just to show you how it works, it&#39;s not an example of how it&#39;s really used. You use functions for LONG code to make your int main more readable.","Yes he could have done that. This video is just to show you how it works, it's not an example of how it's really used. You use functions for LONG code to make your int main more readable.","TRUE","none","1","2016-11-26T23:26:44.000Z","2016-11-26T23:26:44.000Z","UgiamNjezYggyngCoAEC.8L1lxsJc6wH8LlAu9kG0DQ","UgiamNjezYggyngCoAEC",NA
"245","Ruka Ichinose","https://yt3.ggpht.com/a/AGF-l78RCRu9AnIyrXJIwY6NCc4e9D81BZStABpNtw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCpujM5_oVAq1UBi9JdkO_Ew","UCpujM5_oVAq1UBi9JdkO_Ew","bsWWHo4KDHE","yeah, she&#39;s very delicate and freaks out too easily","yeah, she's very delicate and freaks out too easily","TRUE","none","0","2017-02-06T01:36:34.000Z","2017-02-06T01:36:34.000Z","UggM8B1eiwd8FHgCoAEC.8K_DDLAixfQ8OcECGErqww","UggM8B1eiwd8FHgCoAEC",NA
"246","Tan Yi Chun","https://yt3.ggpht.com/a/AGF-l7-6djsd09bwKr8gvV738wr0TCAEUtVkOp_jpA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCUglZkPBO0fGv8mvDtvtD2g","UCUglZkPBO0fGv8mvDtvtD2g","bsWWHo4KDHE","tks","tks","TRUE","none","0","2016-10-09T06:14:11.000Z","2016-10-09T06:14:11.000Z","UggLrBGy1ZSsQHgCoAEC.8JF3UTljt228Jnj_a6iKDS","UggLrBGy1ZSsQHgCoAEC",NA
"247","Peterolen","https://yt3.ggpht.com/a/AGF-l7-b2YDsJTKPa9-RmhZhcWU7GNVh7y2At5Tfyw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCdkeidAWQM9BW6c5XdzMfJA","UCdkeidAWQM9BW6c5XdzMfJA","bsWWHo4KDHE","@tan yi chun<br />Use <i>int</i> if you want the function to return an integer value.","@tan yi chun
Use _int_ if you want the function to return an integer value.","TRUE","none","0","2016-10-05T12:27:32.000Z","2016-10-05T12:27:45.000Z","UggLrBGy1ZSsQHgCoAEC.8JF3UTljt228Je67bEee9S","UggLrBGy1ZSsQHgCoAEC",NA
"248","Tan Yi Chun","https://yt3.ggpht.com/a/AGF-l7-6djsd09bwKr8gvV738wr0TCAEUtVkOp_jpA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCUglZkPBO0fGv8mvDtvtD2g","UCUglZkPBO0fGv8mvDtvtD2g","bsWWHo4KDHE","oh no,i meant void and int,i typed wrong","oh no,i meant void and int,i typed wrong","TRUE","none","0","2016-10-05T12:19:32.000Z","2016-10-05T12:19:32.000Z","UggLrBGy1ZSsQHgCoAEC.8JF3UTljt228Je5D0_wvWT","UggLrBGy1ZSsQHgCoAEC",NA
"249","Peterolen","https://yt3.ggpht.com/a/AGF-l7-b2YDsJTKPa9-RmhZhcWU7GNVh7y2At5Tfyw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCdkeidAWQM9BW6c5XdzMfJA","UCdkeidAWQM9BW6c5XdzMfJA","bsWWHo4KDHE","Not sure what you mean. &quot;main&quot; is the name of the function that will be called automatically when the program starts. void means the function doesn&#39;t return a value.","Not sure what you mean. ""main"" is the name of the function that will be called automatically when the program starts. void means the function doesn't return a value.","TRUE","none","0","2016-10-01T21:00:36.000Z","2016-10-01T21:00:36.000Z","UggLrBGy1ZSsQHgCoAEC.8JF3UTljt228JViewZAIQp","UggLrBGy1ZSsQHgCoAEC",NA
"250","Crypto Vlaming","https://yt3.ggpht.com/a/AGF-l7_RP5Ykh6RuvoOp7DC0n4dU4KvaWtOc6h0aZQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCxQHIals8Ign0Xt9To8wK5g","UCxQHIals8Ign0Xt9To8wK5g","bsWWHo4KDHE","not yet like i did the basics of java i think it was out.println(&quot;hello world&quot;);  or something <br />but i think that C++ is to over rated with his so called level you need to have","not yet like i did the basics of java i think it was out.println(""hello world"");  or something 
but i think that C++ is to over rated with his so called level you need to have","TRUE","none","1","2016-12-29T10:15:28.000Z","2016-12-29T10:15:28.000Z","Ugj1nwsxgcQxzngCoAEC.8J1bLZqMeI18N3j_giRoaY","Ugj1nwsxgcQxzngCoAEC",NA
"251","nigga swag","https://yt3.ggpht.com/a/AGF-l7_gLdYIDeCDkpnlRpxWJxeKpuwKqIZvqwxX=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCKYLVLM0EIDRqthFtA-pNTA","UCKYLVLM0EIDRqthFtA-pNTA","bsWWHo4KDHE","Did java first and am currently flying through these, some people say c++ is harder than java but it really doesn&#39;t seem so","Did java first and am currently flying through these, some people say c++ is harder than java but it really doesn't seem so","TRUE","none","0","2016-12-29T06:39:16.000Z","2016-12-29T06:39:16.000Z","Ugj1nwsxgcQxzngCoAEC.8J1bLZqMeI18N3Lq4ULLmR","Ugj1nwsxgcQxzngCoAEC",NA
"252","Crypto Vlaming","https://yt3.ggpht.com/a/AGF-l7_RP5Ykh6RuvoOp7DC0n4dU4KvaWtOc6h0aZQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCxQHIals8Ign0Xt9To8wK5g","UCxQHIals8Ign0Xt9To8wK5g","bsWWHo4KDHE","its the same with every programming lang :p <br />did python first too :)<br />like somethimes i just feel to skip half the vid cus i already know what everything is","its the same with every programming lang :p 
did python first too :)
like somethimes i just feel to skip half the vid cus i already know what everything is","TRUE","none","1","2016-12-28T14:18:48.000Z","2016-12-28T14:18:48.000Z","Ugj1nwsxgcQxzngCoAEC.8J1bLZqMeI18N1aczCfJIt","Ugj1nwsxgcQxzngCoAEC",NA
"253","Akagami Ng","https://yt3.ggpht.com/a/AGF-l78SXmgsAlfIT6deeeE10SzJhElga28nyAxPdg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCTNfI52gGRQj8lHQryQfB-Q","UCTNfI52gGRQj8lHQryQfB-Q","bsWWHo4KDHE","Three years! Wow, you&#39;re a Python master now. So far learning C++ has been  a great experience for me, but I don&#39;t know why for some reason, I personally feel that Python language is more &#39;elegant&#39; compared to C++.<br /><br />But I reckon that&#39;s just me though.","Three years! Wow, you're a Python master now. So far learning C++ has been  a great experience for me, but I don't know why for some reason, I personally feel that Python language is more 'elegant' compared to C++.

But I reckon that's just me though.","TRUE","none","1","2016-09-27T06:15:43.000Z","2016-09-27T06:15:43.000Z","Ugj1nwsxgcQxzngCoAEC.8J1bLZqMeI18JJqDIgObQN","Ugj1nwsxgcQxzngCoAEC",NA
"254","Dio Brando","https://yt3.ggpht.com/a/AGF-l78GnWLou4mjFs1By_85XzLjCsyPjkO3arF8xg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCzAXI9RSrTOL6epOSueAeaw","UCzAXI9RSrTOL6epOSueAeaw","bsWWHo4KDHE","I got to where I currently am within 24 hours. I&#39;m just learning different libraries and the &quot;proper&quot; way to do stuff now.<br /><br />But I&#39;ve been using Python for about 3 years.","I got to where I currently am within 24 hours. I'm just learning different libraries and the ""proper"" way to do stuff now.

But I've been using Python for about 3 years.","TRUE","none","0","2016-09-26T20:43:19.000Z","2016-09-26T20:43:44.000Z","Ugj1nwsxgcQxzngCoAEC.8J1bLZqMeI18JIohw69V3q","Ugj1nwsxgcQxzngCoAEC",NA
"255","Aspiring Dev","https://yt3.ggpht.com/a/AGF-l7-10gOVuLWi-nExFupdsnwD_JftIpyah0JeEA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC1aZiWMkM39UGeetXO96eZw","UC1aZiWMkM39UGeetXO96eZw","bsWWHo4KDHE","Add getchar(); before return 0. This will prevent the program from closing unless you press a key.","Add getchar(); before return 0. This will prevent the program from closing unless you press a key.","TRUE","none","0","2017-02-15T18:47:03.000Z","2017-02-15T18:47:03.000Z","UgjnGHJvSwA8NHgCoAEC.8IUkxjz3Kvb8P0FHazjNEp","UgjnGHJvSwA8NHgCoAEC",NA
"256","<U+0714><U+071B><U+0714> <U+0714><U+071B><U+0714>","https://yt3.ggpht.com/a/AGF-l7_mo88mjVOwhZG7L56VVBDoWHCrl0c6eJ7WEg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCvW48iEdQyr9Vd603LieQbQ","UCvW48iEdQyr9Vd603LieQbQ","bsWWHo4KDHE","Thank you!I  added cin &gt;&gt; close; at the end of the code to wait for the input","Thank you!I  added cin >> close; at the end of the code to wait for the input","TRUE","none","0","2016-10-01T21:04:52.000Z","2016-10-01T21:04:52.000Z","UgjnGHJvSwA8NHgCoAEC.8IUkxjz3Kvb8JVj96fKeVP","UgjnGHJvSwA8NHgCoAEC",NA
"257","Shiben Chakravorty","https://yt3.ggpht.com/a/AGF-l79rc8GYlYat4wtQcvBcJjpQB_IDP-OoCbg7KQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCkVX_DDk173AwBFCtXzTykg","UCkVX_DDk173AwBFCtXzTykg","bsWWHo4KDHE","after executing the program it closes automatically right? <br />To avoid that run your program by using Ctrl+F5","after executing the program it closes automatically right? 
To avoid that run your program by using Ctrl+F5","TRUE","none","0","2016-09-11T05:06:55.000Z","2016-09-11T05:06:55.000Z","UgjnGHJvSwA8NHgCoAEC.8IUkxjz3Kvb8IfWcLcvWC7","UgjnGHJvSwA8NHgCoAEC",NA
"258","Peterolen","https://yt3.ggpht.com/a/AGF-l7-b2YDsJTKPa9-RmhZhcWU7GNVh7y2At5Tfyw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCdkeidAWQM9BW6c5XdzMfJA","UCdkeidAWQM9BW6c5XdzMfJA","bsWWHo4KDHE","It doesn&#39;t affect the runtime performance at all. The benefits of prototyping will be more clear when you start creating your own header files.","It doesn't affect the runtime performance at all. The benefits of prototyping will be more clear when you start creating your own header files.","TRUE","none","0","2016-09-05T04:53:05.000Z","2016-09-05T04:53:05.000Z","UghQOcQLs1krX3gCoAEC.8I52WeEpjMR8IR2GpuWE_9","UghQOcQLs1krX3gCoAEC",NA
"259","Matthew Graham","https://yt3.ggpht.com/a/AGF-l79z3c5IPQdzvRCdGAZEmxi3V-r806YuqgBk1A=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCjJzHWnWIIo8WkcqnB6kwwQ","UCjJzHWnWIIo8WkcqnB6kwwQ","bsWWHo4KDHE","does it reduce the memory requirements but increase the processing requirements?","does it reduce the memory requirements but increase the processing requirements?","TRUE","none","0","2016-09-04T21:39:27.000Z","2016-09-04T21:39:27.000Z","UghQOcQLs1krX3gCoAEC.8I52WeEpjMR8IQGdr2fEQP","UghQOcQLs1krX3gCoAEC",NA
"260","Peterolen","https://yt3.ggpht.com/a/AGF-l7-b2YDsJTKPa9-RmhZhcWU7GNVh7y2At5Tfyw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCdkeidAWQM9BW6c5XdzMfJA","UCdkeidAWQM9BW6c5XdzMfJA","bsWWHo4KDHE","No, quite the opposite.","No, quite the opposite.","TRUE","none","1","2016-09-02T17:47:57.000Z","2016-09-02T17:47:57.000Z","UghQOcQLs1krX3gCoAEC.8I52WeEpjMR8IKhZWrOxgf","UghQOcQLs1krX3gCoAEC",NA
"261","John Smith","https://yt3.ggpht.com/a/AGF-l7_-8pFo53reWfjqK6T5Ll_V2DZfXbsZeffhiA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCsjGVEhV7cqbtGPuVO7F_AQ","UCsjGVEhV7cqbtGPuVO7F_AQ","bsWWHo4KDHE","CodeBlocks, best creation ever","CodeBlocks, best creation ever","TRUE","none","1","2016-09-13T06:33:47.000Z","2016-09-13T06:33:47.000Z","UgiP_XVqIdjUgngCoAEC.8HuUDsskWC18Ikp9QD8g8O","UgiP_XVqIdjUgngCoAEC",NA
"262","Plz no Smurf","https://yt3.ggpht.com/a/AGF-l79YDO-sJB_Wb7m0zj7LtaS2Nq9VjsxZrrFzuA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCBe6uPQ9_yCs6HZnNejHjmQ","UCBe6uPQ9_yCs6HZnNejHjmQ","bsWWHo4KDHE","I use visual studio and it&#39;s pretty decent for me","I use visual studio and it's pretty decent for me","TRUE","none","0","2016-08-31T11:29:17.000Z","2016-08-31T11:29:17.000Z","UgiP_XVqIdjUgngCoAEC.8HuUDsskWC18IEsdKU8JGF","UgiP_XVqIdjUgngCoAEC",NA
"263","Peterolen","https://yt3.ggpht.com/a/AGF-l7-b2YDsJTKPa9-RmhZhcWU7GNVh7y2At5Tfyw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCdkeidAWQM9BW6c5XdzMfJA","UCdkeidAWQM9BW6c5XdzMfJA","bsWWHo4KDHE","Turbo C++ is a very old compiler. I recommend you upgrade to something newer if you plan to follow this tutorial series.","Turbo C++ is a very old compiler. I recommend you upgrade to something newer if you plan to follow this tutorial series.","TRUE","none","0","2016-08-23T11:00:53.000Z","2016-08-23T11:00:53.000Z","UgiP_XVqIdjUgngCoAEC.8HuUDsskWC18HvE1GyMD8Q","UgiP_XVqIdjUgngCoAEC",NA
"264","Peterolen","https://yt3.ggpht.com/a/AGF-l7-b2YDsJTKPa9-RmhZhcWU7GNVh7y2At5Tfyw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCdkeidAWQM9BW6c5XdzMfJA","UCdkeidAWQM9BW6c5XdzMfJA","bsWWHo4KDHE","It&#39;s a good way of separating code into smaller pieces. Normally you put code that does one specific task inside a function, and then you can just call that function whenever you want to carry out that task. <br /><br />Functions should be named in a way, so that when you call the function, it describes <i>what</i> will happen, but you don&#39;t need to bother your brain thinking about <i>how</i> it does it.<br /><br />Functions can also help getting rid of repeated code. If you have the same (or almost the same) code repeated in multiple places there is a great chance that if you make a change you forget or fail to update the code correctly everywhere which could lead to bugs. By using a function you only need to make the change in one place.","It's a good way of separating code into smaller pieces. Normally you put code that does one specific task inside a function, and then you can just call that function whenever you want to carry out that task. 

Functions should be named in a way, so that when you call the function, it describes _what_ will happen, but you don't need to bother your brain thinking about _how_ it does it.

Functions can also help getting rid of repeated code. If you have the same (or almost the same) code repeated in multiple places there is a great chance that if you make a change you forget or fail to update the code correctly everywhere which could lead to bugs. By using a function you only need to make the change in one place.","TRUE","none","3","2016-08-13T08:44:49.000Z","2016-08-13T08:44:49.000Z","Ugj5L5ugCbQeyHgCoAEC.8HRuY7tdfTr8HWEW-RUOug","Ugj5L5ugCbQeyHgCoAEC",NA
